,Unnamed: 0,place,time,pace,age,gender,location,state,divPlace,divTot
16163,16163,4381,96.45,9.645,23.0,F,Washington DC,DC,556.0,974.0
16164,16164,2567,89.63,8.963,28.0,F,Allentown PA,PA,812.0,2782.0
16165,16165,6177,104.68,10.468,42.0,M,Haymarket VA,VA,798.0,931.0
16166,16166,3048,84.75,8.475,34.0,M,Baltimore MD,MD,672.0,1490.0
16167,16167,5217,96.6,9.66,54.0,M,McLean VA,VA,347.0,483.0
16168,16168,108,67.42,6.742000000000001,24.0,F,McLean VA,VA,15.0,974.0
16169,16169,537,67.42,6.742000000000001,38.0,M,Radnor PA,PA,73.0,1093.0
16170,16170,9108,122.48,12.248,30.0,F,Washington DC,DC,2069.0,2228.0
16171,16171,3174,92.2,9.22,43.0,F,Avon Lake OH,OH,295.0,974.0
16172,16172,919,71.27,7.127000000000002,45.0,M,Riva MD,MD,71.0,648.0
16173,16173,6716,105.15,10.515,47.0,F,Washingtonville NY,NY,372.0,554.0
16174,16174,6345,103.73,10.373,24.0,F,Washington DC,DC,739.0,974.0
16175,16175,6253,103.35,10.335,41.0,F,Bethesda MD,MD,594.0,974.0
16176,16176,2263,80.02,8.002,39.0,M,Washington DC,DC,329.0,1093.0
16177,16177,9106,122.45,12.245,38.0,F,Morgantown WV,WV,1263.0,1367.0
16178,16178,6307,106.48,10.648,48.0,M,New Milford NJ,NJ,561.0,648.0
16179,16179,6282,106.22,10.622,49.0,M,Middletown NJ,NJ,559.0,648.0
16180,16180,7044,106.75,10.675,28.0,F,Washington DC,DC,2145.0,2782.0
16181,16181,5238,99.37,9.937,39.0,F,Clarksburg MD,MD,701.0,1367.0
16182,16182,7383,108.35,10.835,30.0,F,Bethesda MD,MD,1652.0,2228.0
16183,16183,1220,73.72,7.372000000000001,36.0,M,Arlington VA,VA,178.0,1093.0
16184,16184,6256,105.8,10.58,42.0,M,Washington DC,DC,813.0,931.0
16185,16185,9560,133.2,13.32,30.0,F,Arlington VA,VA,2184.0,2228.0
16186,16186,3061,84.8,8.48,45.0,M,Arlington VA,VA,262.0,648.0
16187,16187,8474,115.53,11.553,41.0,F,New York NY,NY,830.0,974.0
16188,16188,3480,86.87,8.687000000000001,38.0,M,Silver Spring MD,MD,531.0,1093.0
16189,16189,5027,95.48,9.548,34.0,M,Washington DC,DC,1077.0,1490.0
16190,16190,1215,73.67,7.367000000000001,52.0,M,Rockville MD,MD,63.0,483.0
16191,16191,4549,92.53,9.253,25.0,M,Clinton MD,MD,986.0,1457.0
16192,16192,4142,90.3,9.03,40.0,M,Waterford VA,VA,531.0,931.0
16193,16193,1983,87.2,8.72,49.0,F,Arlington VA,VA,105.0,554.0
16194,16194,7550,109.27,10.927,27.0,F,Coraopolis PA,PA,2278.0,2782.0
16195,16195,91,57.98,5.797999999999999,28.0,M,Dresher PA,PA,37.0,1457.0
16196,16196,473,75.95,7.595,32.0,F,Reston VA,VA,105.0,2228.0
16197,16197,4800,97.78,9.778,41.0,F,Bradford MA,MA,450.0,974.0
16198,16198,5244,99.4,9.94,33.0,F,Bethesda MD,MD,1170.0,2228.0
16199,16199,4567,97.12,9.712,38.0,F,Springfild VA,VA,608.0,1367.0
16200,16200,2248,79.97,7.997000000000001,36.0,M,Silver Spring MD,MD,327.0,1093.0
16201,16201,2522,89.43,8.943,28.0,F,New York NY,NY,794.0,2782.0
16202,16202,829,70.43,7.042999999999998,30.0,M,Mine Hill NJ,NJ,217.0,1490.0
16203,16203,25,61.35,6.135,26.0,F,Washington DC,DC,15.0,2782.0
16204,16204,281,73.1,7.31,44.0,F,Fairfax VA,VA,23.0,974.0
16205,16205,5741,101.23,10.123,29.0,F,Chevy Chase MD,MD,1761.0,2782.0
16206,16206,3571,87.28,8.728,60.0,M,Annapolis MD,MD,60.0,196.0
16207,16207,9426,129.02,12.902,41.0,F,Laurel MD,MD,938.0,974.0
16208,16208,5919,102.15,10.215,28.0,M,Germantown MD,MD,1243.0,1457.0
16209,16209,6486,104.25,10.425,26.0,F,Vienna VA,VA,1973.0,2782.0
16210,16210,2547,81.88,8.187999999999999,60.0,M,Oak Hill VA,VA,34.0,196.0
16211,16211,3013,91.57,9.157,28.0,F,Alexandria VA,VA,952.0,2782.0
16212,16212,9230,124.65,12.465,39.0,F,Oakton VA,VA,1284.0,1367.0
16213,16213,7223,107.62,10.762,44.0,F,Lititz PA,PA,704.0,974.0
16214,16214,4039,89.73,8.972999999999997,49.0,M,Fort Washington MD,MD,355.0,648.0
16215,16215,4817,97.87,9.787,31.0,F,Alexandria VA,VA,1072.0,2228.0
16216,16216,1819,77.67,7.767,24.0,M,Chevy Chase MD,MD,110.0,347.0
16217,16217,383,74.78,7.478,25.0,F,Washington DC,DC,132.0,2782.0
16218,16218,6609,104.75,10.475,36.0,F,Alexandria VA,VA,894.0,1367.0
16219,16219,183,61.25,6.125,28.0,M,Charlottesville VA,VA,57.0,1457.0
16220,16220,6360,107.15,10.715,54.0,M,Sterling VA,VA,423.0,483.0
16221,16221,5060,95.68,9.568,41.0,M,Washington DC,DC,657.0,931.0
16222,16222,7016,106.6,10.66,36.0,F,Washington DC,DC,950.0,1367.0
16223,16223,4565,92.63,9.263,28.0,M,Washington DC,DC,988.0,1457.0
16224,16224,6940,106.23,10.623,31.0,F,Fairfax VA,VA,1550.0,2228.0
16225,16225,1943,78.28,7.8279999999999985,27.0,M,Arlington VA,VA,463.0,1457.0
16226,16226,8492,115.68,11.568,29.0,F,Arlington VA,VA,2508.0,2782.0
16227,16227,6830,105.72,10.572,38.0,F,Yorktown Heights NY,NY,924.0,1367.0
16228,16228,8856,119.13,11.913,29.0,F,Washington DC,DC,2599.0,2782.0
16229,16229,9590,134.82,13.482,37.0,F,Alexandria VA,VA,1337.0,1367.0
16230,16230,9051,121.52,12.152,40.0,F,Pikesville MD,MD,896.0,974.0
16231,16231,3960,89.27,8.927,32.0,M,Oxon Hill MD,MD,867.0,1490.0
16232,16232,3712,94.2,9.42,21.0,F,Laurel MD,MD,490.0,974.0
16233,16233,1662,85.6,8.56,22.0,F,Washington DC,DC,217.0,974.0
16234,16234,819,70.33,7.033,22.0,M,Arlington VA,VA,56.0,347.0
16235,16235,4830,94.32,9.432,32.0,M,Missouri City TX,TX,1033.0,1490.0
16236,16236,8720,117.65,11.765,53.0,F,Chantilly VA,VA,351.0,397.0
16237,16237,1788,77.48,7.747999999999998,40.0,M,Washington DC,DC,223.0,931.0
16238,16238,3093,84.93,8.493,37.0,M,Arlington VA,VA,470.0,1093.0
16239,16239,2841,90.82,9.082,36.0,F,Chicago IL,IL,367.0,1367.0
16240,16240,7921,111.65,11.165,24.0,F,Atlanta GA,GA,862.0,974.0
16241,16241,7579,109.53,10.953,53.0,F,Dalton OH,OH,295.0,397.0
16242,16242,4715,93.57,9.357,33.0,M,Macungie PA,PA,1009.0,1490.0
16243,16243,8459,115.48,11.548,34.0,F,Arlington VA,VA,1916.0,2228.0
16244,16244,17,60.23,6.023,28.0,F,Winston Salem NC,NC,13.0,2782.0
16245,16245,7909,111.57,11.157,26.0,F,Arlington VA,VA,2357.0,2782.0
16246,16246,466,75.88,7.587999999999999,47.0,F,Ellicott City MD,MD,23.0,554.0
16247,16247,911,80.38,8.038,28.0,F,Chapel Hill NC,NC,295.0,2782.0
16248,16248,1661,76.68,7.667999999999998,23.0,M,Baltimore MD,MD,102.0,347.0
16249,16249,6128,102.8,10.28,32.0,F,Herndon VA,VA,1360.0,2228.0
16250,16250,6183,103.03,10.303,29.0,F,Arlington VA,VA,1889.0,2782.0
16251,16251,823,79.67,7.967,25.0,F,Arlington VA,VA,273.0,2782.0
16252,16252,3075,84.85,8.485,41.0,M,Ellicott City MD,MD,396.0,931.0
16253,16253,6766,105.38,10.538,29.0,F,Washington DC,DC,2067.0,2782.0
16254,16254,1690,76.87,7.687,20.0,M,Cambridge MD,MD,104.0,347.0
16255,16255,7248,107.73,10.773,52.0,F,Woodbridge VA,VA,273.0,397.0
16256,16256,2045,78.88,7.888,21.0,M,Bolling Afb DC,DC,124.0,347.0
16257,16257,8541,116.1,11.61,25.0,F,Washington DC,DC,2522.0,2782.0
16258,16258,4990,95.22,9.522,58.0,M,Alexandria VA,VA,230.0,375.0
16259,16259,2462,81.33,8.133,49.0,M,Landenberg PA,PA,217.0,648.0
16260,16260,5923,102.2,10.22,55.0,M,Silver Spring MD,MD,290.0,375.0
16261,16261,4932,98.28,9.828,25.0,F,Arlington VA,VA,1532.0,2782.0
16262,16262,6106,102.75,10.275,33.0,F,Kensington MD,MD,1351.0,2228.0
16263,16263,5427,100.1,10.01,36.0,F,Arlington VA,VA,732.0,1367.0
16264,16264,1150,82.28,8.228,28.0,F,Washington DC,DC,372.0,2782.0
16265,16265,54,56.42,5.642,29.0,M,Reston VA,VA,26.0,1457.0
16266,16266,8891,119.58,11.958,34.0,F,Pikesville MD,MD,2013.0,2228.0
16267,16267,4183,95.85,9.585,26.0,F,Ellicott City MD,MD,1284.0,2782.0
16268,16268,7148,107.3,10.73,41.0,F,Alexandria VA,VA,696.0,974.0
16269,16269,707,78.62,7.862,26.0,F,Silver Spring MD,MD,239.0,2782.0
16270,16270,6987,106.47,10.647,58.0,F,Dunwoody GA,GA,137.0,236.0
16271,16271,2780,90.57,9.057,27.0,F,Washington DC,DC,874.0,2782.0
16272,16272,3577,93.73,9.373,38.0,F,Severna Park MD,MD,481.0,1367.0
16273,16273,7006,106.55,10.655,33.0,F,McLean VA,VA,1564.0,2228.0
16274,16274,2337,88.65,8.865,24.0,F,Chevy Chase MD,MD,297.0,974.0
16275,16275,1647,76.62,7.662000000000001,47.0,M,McLean VA,VA,141.0,648.0
16276,16276,4184,95.85,9.585,25.0,F,Arlington VA,VA,1285.0,2782.0
16277,16277,6536,109.45,10.945,41.0,M,Washington DC,DC,852.0,931.0
16278,16278,4186,90.55,9.055,37.0,M,Washington DC,DC,651.0,1093.0
16279,16279,9447,129.55,12.955,62.0,F,Queenstown MD,MD,83.0,93.0
16280,16280,1902,86.78,8.677999999999999,39.0,F,Arlington VA,VA,237.0,1367.0
16281,16281,5777,100.78,10.078,34.0,M,Arlington VA,VA,1234.0,1490.0
16282,16282,2715,90.3,9.03,35.0,F,Arlingtont VA,VA,344.0,1367.0
16283,16283,3647,93.95,9.395,39.0,F,Herndon VA,VA,494.0,1367.0
16284,16284,2875,83.77,8.377,34.0,M,Owings MD,MD,634.0,1490.0
16285,16285,6284,103.5,10.35,36.0,F,Lititz PA,PA,849.0,1367.0
16286,16286,6476,104.22,10.422,39.0,F,Washington DC,DC,873.0,1367.0
16287,16287,1411,75.22,7.522,52.0,M,Rockville MD,MD,73.0,483.0
16288,16288,3524,93.57,9.357,40.0,F,Washington DC,DC,330.0,974.0
16289,16289,2341,88.67,8.867,34.0,F,Brooklyn NY,NY,523.0,2228.0
16290,16290,4356,96.35,9.635,25.0,F,Bethesda MD,MD,1352.0,2782.0
16291,16291,9409,128.7,12.87,50.0,F,Fort Washington MD,MD,385.0,397.0
16292,16292,6461,104.15,10.415,44.0,F,Westerville OH,OH,624.0,974.0
16293,16293,1587,76.23,7.622999999999998,46.0,M,North Potomac MD,MD,133.0,648.0
16294,16294,4703,97.5,9.75,36.0,F,Washington DC,DC,625.0,1367.0
16295,16295,3857,88.72,8.872,58.0,M,Washington DC,DC,156.0,375.0
16296,16296,7250,107.73,10.773,24.0,F,Columbia MD,MD,798.0,974.0
16297,16297,1616,85.38,8.538,24.0,F,Arlington VA,VA,209.0,974.0
16298,16298,3133,85.1,8.51,32.0,M,Fairfax VA,VA,694.0,1490.0
16299,16299,9050,121.5,12.15,24.0,F,Sterling VA,VA,946.0,974.0
16300,16300,9699,144.07,14.407,37.0,F,Upper Marlboro MD,MD,1360.0,1367.0
16301,16301,5225,99.33,9.933,43.0,F,Lutherville MD,MD,500.0,974.0
16302,16302,8768,118.17,11.817,31.0,F,Alexandria VA,VA,1986.0,2228.0
16303,16303,871,80.05,8.005,32.0,F,Washington DC,DC,197.0,2228.0
16304,16304,9611,135.85,13.585,29.0,F,Elkridge MD,MD,2763.0,2782.0
16305,16305,4125,90.17,9.017,43.0,M,Charlottesville VA,VA,528.0,931.0
16306,16306,4307,96.18,9.618,39.0,F,Alexandria VA,VA,575.0,1367.0
16307,16307,6962,120.02,12.002,15.0,M,Ashburn VA,VA,65.0,66.0
16308,16308,92,66.67,6.667000000000002,37.0,F,Gaithersburg MD,MD,7.0,1367.0
16309,16309,427,75.4,7.54,25.0,F,Washington DC,DC,143.0,2782.0
16310,16310,7137,132.68,13.268,37.0,M,Upper Marlboro MD,MD,1086.0,1093.0
16311,16311,3693,87.88,8.788,28.0,M,Chevy Chase MD,MD,813.0,1457.0
16312,16312,4418,96.58,9.658,26.0,F,Washington DC,DC,1374.0,2782.0
16313,16313,568,77.03,7.7029999999999985,26.0,F,Ocean View DE,DE,196.0,2782.0
16314,16314,8447,115.4,11.54,38.0,F,Manassas VA,VA,1166.0,1367.0
16315,16315,1400,75.13,7.513,47.0,M,Arlington VA,VA,114.0,648.0
16316,16316,9524,131.87,13.187,40.0,F,San Jose CA,CA,948.0,974.0
16317,16317,995,81.15,8.115,21.0,F,Bernardsville NJ,NJ,137.0,974.0
16318,16318,2879,83.78,8.378,41.0,M,Baltimore MD,MD,375.0,931.0
16319,16319,4652,97.35,9.735,22.0,F,Bethesda MD,MD,574.0,974.0
16320,16320,2000,78.6,7.86,37.0,M,Washington DC,DC,295.0,1093.0
16321,16321,5608,99.48,9.948,31.0,M,Davidsonville MD,MD,1201.0,1490.0
16322,16322,3525,87.07,8.707,39.0,M,Vienna VA,VA,540.0,1093.0
16323,16323,4755,93.8,9.38,61.0,M,Orlando FL,FL,90.0,196.0
16324,16324,6516,104.38,10.438,35.0,F,Oakton VA,VA,876.0,1367.0
16325,16325,2760,90.47,9.047,38.0,F,Washington DC,DC,352.0,1367.0
16326,16326,1721,85.95,8.595,31.0,F,Washington DC,DC,383.0,2228.0
16327,16327,3824,88.58,8.857999999999997,40.0,M,Springfield VA,VA,482.0,931.0
16328,16328,3502,93.48,9.348,32.0,F,South Riding VA,VA,763.0,2228.0
16329,16329,2180,87.98,8.798,41.0,F,Brooklyn NY,NY,215.0,974.0
16330,16330,1883,77.98,7.797999999999999,39.0,M,Centreville VA,VA,277.0,1093.0
16331,16331,673,78.25,7.825,37.0,F,Washington DC,DC,78.0,1367.0
16332,16332,9199,124.07,12.407,40.0,F,Silver Spring MD,MD,916.0,974.0
16333,16333,6861,116.83,11.683,32.0,M,Harrisonburg VA,VA,1425.0,1490.0
16334,16334,481,66.73,6.672999999999999,33.0,M,Washington DC,DC,138.0,1490.0
16335,16335,2352,88.72,8.872,38.0,F,Fredericksburg VA,VA,298.0,1367.0
16336,16336,6340,103.73,10.373,24.0,F,Annandale VA,VA,738.0,974.0
16337,16337,4108,95.6,9.56,40.0,F,Germantown MD,MD,381.0,974.0
16338,16338,5504,100.37,10.037,27.0,F,Wayne NJ,NJ,1703.0,2782.0
16339,16339,4488,96.87,9.687,20.0,F,Hurlock MD,MD,563.0,974.0
16340,16340,6968,120.1,12.01,33.0,M,Long Island City NY,NY,1446.0,1490.0
16341,16341,5117,98.93,9.893,40.0,F,Washington DC,DC,494.0,974.0
16342,16342,7389,108.38,10.838,38.0,F,Baltimore MD,MD,1007.0,1367.0
16343,16343,4204,95.92,9.592,24.0,F,Fairfax VA,VA,535.0,974.0
16344,16344,945,80.62,8.062000000000001,29.0,F,Philadelphia PA,PA,311.0,2782.0
16345,16345,2107,79.17,7.917000000000002,38.0,M,Mechanicsburg PA,PA,303.0,1093.0
16346,16346,1377,83.85,8.385,62.0,F,Salisbury MD,MD,5.0,93.0
16347,16347,6116,104.12,10.412,42.0,M,Aldie VA,VA,788.0,931.0
16348,16348,6694,112.52,11.252,39.0,M,Bowie MD,MD,1020.0,1093.0
16349,16349,2638,89.97,8.997,36.0,F,Downingtown PA,PA,337.0,1367.0
16350,16350,3252,85.65,8.565,47.0,M,North Potomac MD,MD,288.0,648.0
16351,16351,7026,106.65,10.665,68.0,F,Fairfax Station VA,VA,17.0,35.0
16352,16352,3925,94.93,9.493,25.0,F,Centreville VA,VA,1208.0,2782.0
16353,16353,975,71.82,7.182,48.0,M,Sterling VA,VA,78.0,648.0
16354,16354,3939,89.15,8.915,40.0,M,Fairfax VA,VA,499.0,931.0
16355,16355,4969,95.07,9.507,41.0,M,Wilmington DE,DE,647.0,931.0
16356,16356,1941,87.0,8.7,33.0,F,Boston MA,MA,431.0,2228.0
16357,16357,3016,91.58,9.158,28.0,F,Washington DC,DC,953.0,2782.0
16358,16358,8762,118.1,11.81,42.0,F,Columbia MD,MD,868.0,974.0
16359,16359,154,69.43,6.943,24.0,F,Washington DC,DC,20.0,974.0
16360,16360,4512,92.37,9.237,48.0,M,Arlington VA,VA,395.0,648.0
16361,16361,2420,89.0,8.9,31.0,F,Roanoke VA,VA,538.0,2228.0
16362,16362,4428,91.95,9.195,46.0,M, ,,389.0,648.0
16363,16363,6655,111.77,11.177,34.0,M,Washington DC,DC,1387.0,1490.0
16364,16364,3305,85.93,8.593,39.0,M,Alexandria VA,VA,501.0,1093.0
16365,16365,2852,90.87,9.087,56.0,F,Great Falls VA,VA,43.0,236.0
16366,16366,5348,99.83,9.983,41.0,F,Potomac Falls VA,VA,513.0,974.0
16367,16367,62,56.78,5.678,26.0,M,Silver Spring MD,MD,27.0,1457.0
16368,16368,2852,83.62,8.362,31.0,M,Washington DC,DC,631.0,1490.0
16369,16369,1064,72.5,7.25,29.0,M,Washington DC,DC,254.0,1457.0
16370,16370,2922,91.15,9.115,25.0,F,Arlington VA,VA,923.0,2782.0
16371,16371,7129,131.75,13.175,68.0,M,Annapolis MD,MD,74.0,79.0
16372,16372,5962,102.13,10.213,53.0,F,Newport News VA,VA,202.0,397.0
16373,16373,8194,113.68,11.368,29.0,F,Washington DC,DC,2422.0,2782.0
16374,16374,8783,118.37,11.837,30.0,F,Silver Spring MD,MD,1990.0,2228.0
16375,16375,4683,97.42,9.742,42.0,F,Richmond VA,VA,441.0,974.0
16376,16376,4845,94.38,9.438,37.0,M,Richmond Hill GA,GA,751.0,1093.0
16377,16377,9458,129.88,12.988,34.0,F,Alexandria VA,VA,2156.0,2228.0
16378,16378,5652,100.9,10.09,27.0,F,Columbia MD,MD,1741.0,2782.0
16379,16379,7927,111.68,11.168,60.0,F,Austin TX,TX,52.0,93.0
16380,16380,9029,121.2,12.12,30.0,F,Washington DC,DC,2050.0,2228.0
16381,16381,5072,95.73,9.573,32.0,M,Lexington Park MD,MD,1087.0,1490.0
16382,16382,9706,145.05,14.505,33.0,F,Washington DC,DC,2220.0,2228.0
16383,16383,4057,95.4,9.54,29.0,F,Cary NC,NC,1248.0,2782.0
16384,16384,5987,102.78,10.278,56.0,M,Arlington VA,VA,296.0,375.0
16385,16385,6311,106.55,10.655,32.0,M,Ellicott City MD,MD,1325.0,1490.0
16386,16386,5482,100.27,10.027,25.0,F,Washington DC,DC,1696.0,2782.0
16387,16387,6330,106.77,10.677,31.0,M,Falls Church VA,VA,1330.0,1490.0
16388,16388,2561,81.93,8.193,52.0,M,Stamford CT,CT,156.0,483.0
16389,16389,4995,95.27,9.527,32.0,M,Washington DC,DC,1070.0,1490.0
16390,16390,6733,113.5,11.35,24.0,M,Alexandria VA,VA,339.0,347.0
16391,16391,875,70.9,7.09,29.0,M,Washington DC,DC,214.0,1457.0
16392,16392,959,71.67,7.167000000000002,38.0,M,Fannettsburg PA,PA,131.0,1093.0
16393,16393,7975,112.08,11.208,34.0,F,Palatine IL,IL,1794.0,2228.0
16394,16394,4232,95.97,9.597,26.0,F,Owings Mills MD,MD,1301.0,2782.0
16395,16395,8051,112.65,11.265,28.0,F,Baltimore MD,MD,2386.0,2782.0
16396,16396,1863,86.57,8.657,28.0,F,Washington DC,DC,599.0,2782.0
16397,16397,8999,120.77,12.077,30.0,F,Washington DC,DC,2041.0,2228.0
16398,16398,9388,128.22,12.822,64.0,F,Clarksville MD,MD,79.0,93.0
16399,16399,3260,92.57,9.257,34.0,F,Woodbridge VA,VA,697.0,2228.0
16400,16400,785,79.38,7.938,39.0,F,Philadelphia PA,PA,93.0,1367.0
16401,16401,5368,99.88,9.988,35.0,F,Crofton MD,MD,721.0,1367.0
16402,16402,2920,84.02,8.402000000000001,48.0,M,Reston VA,VA,249.0,648.0
16403,16403,4184,90.55,9.055,51.0,M,Washington DC,DC,267.0,483.0
16404,16404,3159,85.23,8.523,52.0,M,Leesburg VA,VA,197.0,483.0
16405,16405,2013,78.7,7.87,54.0,M,Chevy Chase MD,MD,117.0,483.0
16406,16406,8167,113.45,11.345,51.0,F,Gainesville VA,VA,328.0,397.0
16407,16407,296,73.33,7.332999999999998,41.0,F,Annapolis MD,MD,24.0,974.0
16408,16408,5476,98.35,9.835,23.0,M,Washington DC,DC,286.0,347.0
16409,16409,1099,72.82,7.282,39.0,M,Alexandria VA,VA,163.0,1093.0
16410,16410,3731,94.25,9.425,36.0,F,Baltimore MD,MD,503.0,1367.0
16411,16411,1872,77.93,7.792999999999998,32.0,M,Arlington VA,VA,422.0,1490.0
16412,16412,8280,114.2,11.42,31.0,F,Silver Spring MD,MD,1879.0,2228.0
16413,16413,4903,98.15,9.815,29.0,F,Fairfax VA,VA,1526.0,2782.0
16414,16414,5245,99.4,9.94,31.0,F,Alexandria VA,VA,1171.0,2228.0
16415,16415,2806,90.67,9.067,28.0,F,Philadelphia PA,PA,883.0,2782.0
16416,16416,127,59.67,5.9670000000000005,37.0,M,Alexandria VA,VA,13.0,1093.0
16417,16417,4238,95.98,9.598,26.0,F,Brooklyn NY,NY,1302.0,2782.0
16418,16418,2078,87.6,8.76,31.0,F,Falls Church VA,VA,459.0,2228.0
16419,16419,7759,110.55,11.055,26.0,F,Montgomery Villag MD,MD,2323.0,2782.0
16420,16420,5313,97.28,9.728,31.0,M,Silver Spring MD,MD,1136.0,1490.0
16421,16421,4666,97.38,9.738,26.0,F,Arlington VA,VA,1454.0,2782.0
16422,16422,2155,87.88,8.788,28.0,F,Brooklyn NY,NY,684.0,2782.0
16423,16423,1751,77.3,7.73,52.0,M,Washington DC,DC,96.0,483.0
16424,16424,3333,86.1,8.61,39.0,M,Chapel Hill NC,NC,507.0,1093.0
16425,16425,4888,94.68,9.468,52.0,M,Fairfax Station VA,VA,322.0,483.0
16426,16426,5167,96.37,9.637,24.0,M,Baltimore MD,MD,269.0,347.0
16427,16427,4823,97.88,9.788,33.0,F,Orland Park IL,IL,1075.0,2228.0
16428,16428,1908,86.82,8.682,31.0,F,Washington DC,DC,423.0,2228.0
16429,16429,5441,98.08,9.808,36.0,M,Greenville NC,NC,835.0,1093.0
16430,16430,4222,95.97,9.597,24.0,F,Alexandria VA,VA,536.0,974.0
16431,16431,6976,106.43,10.643,42.0,F,Washington DC,DC,680.0,974.0
16432,16432,7846,111.17,11.117,35.0,F,Parkville MD,MD,1067.0,1367.0
16433,16433,4770,93.87,9.387,41.0,M,Falls Church VA,VA,626.0,931.0
16434,16434,3085,91.83,9.183,28.0,F,Washington DC,DC,973.0,2782.0
16435,16435,5788,101.42,10.142,40.0,F,Fairfax VA,VA,552.0,974.0
16436,16436,6245,103.32,10.332,26.0,F,Washington DC,DC,1906.0,2782.0
16437,16437,6178,104.7,10.47,27.0,M,Arlington VA,VA,1293.0,1457.0
16438,16438,5564,100.62,10.062,30.0,F,Washington DC,DC,1237.0,2228.0
16439,16439,9079,122.02,12.202,40.0,F,Alexandria VA,VA,900.0,974.0
16440,16440,4896,98.13,9.813,29.0,F,Arlington VA,VA,1524.0,2782.0
16441,16441,2957,84.35,8.435,36.0,M,Woodbridge VA,VA,440.0,1093.0
16442,16442,1449,84.37,8.437000000000001,30.0,F,Chevy Chase MD,MD,325.0,2228.0
16443,16443,5149,99.03,9.903,47.0,F,Sarasota FL,FL,269.0,554.0
16444,16444,5499,98.58,9.858,32.0,M,Alexandria VA,VA,1176.0,1490.0
16445,16445,750,79.05,7.905,27.0,F,Washington DC,DC,249.0,2782.0
16446,16446,5733,100.43,10.043,28.0,M,Washington DC,DC,1211.0,1457.0
16447,16447,397,65.58,6.558,39.0,M,Manassas Park VA,VA,52.0,1093.0
16448,16448,1574,76.1,7.61,27.0,M,Rockville MD,MD,379.0,1457.0
16449,16449,2274,88.37,8.837,34.0,F,Springfield VA,VA,509.0,2228.0
16450,16450,7402,108.42,10.842,68.0,F,Blue Springs MO,MO,20.0,35.0
16451,16451,5980,102.23,10.223,18.0,F,Columbia MD,MD,59.0,83.0
16452,16452,9158,123.38,12.338,42.0,F,Alexandria VA,VA,909.0,974.0
16453,16453,2432,81.17,8.117,26.0,M,Silver Spring MD,MD,579.0,1457.0
16454,16454,4587,92.77,9.277,56.0,M,Tall Timbers MD,MD,202.0,375.0
16455,16455,8527,115.95,11.595,28.0,F,Arlington VA,VA,2518.0,2782.0
16456,16456,236,62.63,6.263,33.0,M,Austin TX,TX,68.0,1490.0
16457,16457,2290,80.23,8.023,47.0,M,Arlington VA,VA,202.0,648.0
16458,16458,7580,109.53,10.953,52.0,F,Emerson NJ,NJ,296.0,397.0
16459,16459,4908,94.8,9.48,62.0,M,McLean VA,VA,95.0,196.0
16460,16460,8029,112.45,11.245,32.0,F,McLean VA,VA,1812.0,2228.0
16461,16461,4700,97.48,9.748,23.0,F,North Potomac MD,MD,580.0,974.0
16462,16462,1909,86.82,8.682,48.0,F,Leonardtown MD,MD,97.0,554.0
16463,16463,138,68.82,6.8820000000000014,31.0,F,Palmyra WI,WI,38.0,2228.0
16464,16464,7012,122.32,12.232,35.0,M,Centreville VA,VA,1065.0,1093.0
16465,16465,5579,100.67,10.067,48.0,F,Sandy Spring MD,MD,297.0,554.0
16466,16466,6022,102.42,10.242,41.0,F,Tarzana CA,CA,573.0,974.0
16467,16467,8874,119.4,11.94,30.0,F,Alexandria VA,VA,2010.0,2228.0
16468,16468,1402,84.1,8.41,38.0,F,Washington DC,DC,174.0,1367.0
16469,16469,2346,88.68,8.868,28.0,F,Arlington VA,VA,741.0,2782.0
16470,16470,4294,96.13,9.613,31.0,F,Macungie PA,PA,944.0,2228.0
16471,16471,1614,85.35,8.535,37.0,F,Alexandria VA,VA,208.0,1367.0
16472,16472,8735,117.83,11.783,33.0,F,Richmond VA,VA,1978.0,2228.0
16473,16473,3277,85.82,8.582,31.0,M,Washington DC,DC,725.0,1490.0
16474,16474,3715,94.2,9.42,41.0,F,Farmingdale NY,NY,351.0,974.0
16475,16475,6195,103.08,10.308,32.0,F,Williamsburg VA,VA,1383.0,2228.0
16476,16476,3450,86.75,8.675,36.0,M,Washington DC,DC,526.0,1093.0
16477,16477,5376,99.93,9.993,27.0,F,Arlington VA,VA,1659.0,2782.0
16478,16478,1284,74.23,7.422999999999999,47.0,M,Leesburg VA,VA,105.0,648.0
16479,16479,7114,107.15,10.715,29.0,F,Washington DC,DC,2168.0,2782.0
16480,16480,6954,106.32,10.632,54.0,F,Pikesville MD,MD,250.0,397.0
16481,16481,3254,85.67,8.567,33.0,M,Washington DC,DC,716.0,1490.0
16482,16482,5870,101.63,10.163,23.0,M,Brighton MA,MA,304.0,347.0
16483,16483,4691,97.45,9.745,40.0,F,East North Port NY,NY,443.0,974.0
16484,16484,1242,73.88,7.388,26.0,M,Washington DC,DC,294.0,1457.0
16485,16485,2632,82.42,8.242,37.0,M,Springfield VA,VA,378.0,1093.0
16486,16486,3082,84.88,8.488,36.0,M,Washington DC,DC,469.0,1093.0
16487,16487,6925,118.87,11.887,45.0,M,Union NJ,NJ,618.0,648.0
16488,16488,3955,95.08,9.508,29.0,F,Washington DC,DC,1218.0,2782.0
16489,16489,4407,96.57,9.657,56.0,F,Stafford VA,VA,66.0,236.0
