age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,target
31,blue-collar,married,primary,0,224,1,0,18,may,1.98,1,-1,0,unknown,no
27,management,single,secondary,0,565,1,0,18,may,2.83,2,346,11,failure,no
33,blue-collar,single,secondary,0,-320,0,0,18,may,4.47,2,-1,0,unknown,no
37,blue-collar,married,secondary,0,-100,1,0,18,may,1.8,2,349,2,failure,no
27,blue-collar,single,primary,0,5,1,0,18,may,3.03,1,-1,0,unknown,no
24,blue-collar,single,secondary,0,174,1,1,18,may,8.12,1,-1,0,unknown,yes
31,management,single,secondary,0,360,1,0,18,may,5.15,1,-1,0,unknown,yes
29,admin.,single,secondary,0,305,1,0,18,may,0.3,4,304,1,failure,no
24,technician,single,secondary,0,135,1,1,18,may,4.17,1,-1,0,unknown,no
32,services,single,secondary,1,687,1,0,18,may,2.57,1,-1,0,unknown,no
31,blue-collar,single,secondary,0,239,1,0,18,may,11.1,1,360,1,success,yes
28,admin.,single,secondary,0,2290,1,0,18,may,38.35,1,-1,0,unknown,yes
32,technician,single,tertiary,0,-770,1,0,18,may,10.3,1,-1,0,unknown,yes
41,admin.,divorced,secondary,0,1967,1,0,18,may,1.92,1,341,1,failure,no
38,blue-collar,single,primary,0,378,1,0,18,may,2.82,1,-1,0,unknown,no
30,technician,married,secondary,0,1211,1,0,18,may,2.93,1,-1,0,unknown,no
24,admin.,single,secondary,0,120,1,0,18,may,2.42,1,-1,0,unknown,no
25,blue-collar,married,secondary,0,148,1,0,18,may,1.98,1,-1,0,unknown,no
31,blue-collar,married,secondary,0,255,1,1,18,may,4.92,1,-1,0,unknown,no
29,housemaid,married,tertiary,0,96,1,0,18,may,3.77,1,-1,0,unknown,no
27,technician,married,secondary,0,876,1,0,18,may,4.47,1,355,1,failure,no
41,blue-collar,divorced,primary,0,-129,1,0,18,may,2.93,1,-1,0,unknown,no
44,admin.,married,secondary,0,1042,1,0,18,may,2.27,1,-1,0,unknown,no
44,blue-collar,married,primary,0,401,1,0,18,may,0.68,1,-1,0,unknown,no
36,management,single,tertiary,0,1496,1,0,18,may,0.67,1,269,4,failure,no
31,management,married,tertiary,0,301,1,0,18,may,0.57,6,-1,0,unknown,no
26,blue-collar,married,secondary,0,160,1,0,18,may,4.2,4,-1,0,unknown,no
26,blue-collar,single,secondary,0,330,1,0,18,may,2.6,1,348,1,failure,no
33,blue-collar,married,primary,0,80,1,0,18,may,2.1,1,-1,0,unknown,no
47,technician,married,secondary,0,179,1,0,18,may,0.92,1,-1,0,unknown,no
32,admin.,single,secondary,0,211,1,0,18,may,1.9,1,-1,0,unknown,no
29,technician,single,secondary,0,1856,1,1,18,may,2.23,1,-1,0,unknown,no
30,services,single,secondary,0,438,1,0,18,may,1.63,1,178,1,failure,no
23,services,single,secondary,0,495,1,1,18,may,5.03,1,-1,0,unknown,no
27,blue-collar,single,secondary,0,513,1,1,18,may,5.85,1,-1,0,unknown,yes
31,admin.,single,tertiary,0,493,1,0,18,may,2.63,1,-1,0,unknown,no
30,services,single,secondary,0,631,1,0,18,may,1.63,1,-1,0,unknown,no
28,admin.,single,secondary,0,-36,1,0,18,may,6.32,1,-1,0,unknown,no
28,services,single,secondary,0,290,1,0,18,may,2.13,1,-1,0,unknown,no
32,management,single,tertiary,0,7290,1,0,18,may,5.95,1,-1,0,unknown,yes
28,blue-collar,single,secondary,0,402,1,0,18,may,10.53,1,-1,0,unknown,no
36,blue-collar,married,primary,0,123,1,0,18,may,0.15,1,-1,0,unknown,no
29,admin.,married,secondary,0,-211,1,0,18,may,0.97,1,-1,0,unknown,no
36,admin.,married,secondary,0,-294,1,0,18,may,2.47,1,-1,0,unknown,no
34,blue-collar,married,primary,0,363,1,0,18,may,1.63,5,-1,0,unknown,no
23,services,single,secondary,0,279,1,0,18,may,14.05,1,370,1,failure,yes
33,blue-collar,married,primary,0,827,1,0,18,may,0.3,4,-1,0,unknown,no
32,management,single,tertiary,0,229,1,0,18,may,5.75,1,-1,0,unknown,no
33,technician,single,tertiary,0,2164,1,0,18,may,0.13,11,-1,0,unknown,no
34,entrepreneur,married,tertiary,0,121,1,0,18,may,0.95,6,-1,0,unknown,no
32,services,married,secondary,0,-489,1,1,18,may,1.55,1,180,3,failure,no
30,blue-collar,single,secondary,0,5909,1,0,18,may,7,2,-1,0,unknown,yes
35,technician,married,secondary,0,1092,0,0,18,may,2.2,1,360,1,failure,no
53,blue-collar,divorced,primary,0,1815,1,0,18,may,0.57,1,-1,0,unknown,no
29,admin.,single,secondary,0,200,1,0,18,may,4.35,1,-1,0,unknown,no
33,services,single,secondary,0,1659,1,0,18,may,2.22,2,353,6,failure,no
27,technician,married,tertiary,0,8,1,1,18,may,6.63,1,370,2,failure,no
25,technician,single,secondary,0,7103,1,0,18,may,4.78,1,-1,0,unknown,no
29,technician,married,secondary,0,266,1,0,18,may,3.47,1,-1,0,unknown,no
27,admin.,single,secondary,0,105,1,0,18,may,2.98,1,-1,0,unknown,no
23,blue-collar,single,secondary,0,4211,1,0,18,may,7.23,1,-1,0,unknown,no
38,entrepreneur,single,tertiary,1,-38,1,0,18,may,1.98,4,-1,0,unknown,no
30,management,single,tertiary,0,3410,1,0,18,may,2.33,1,-1,0,unknown,no
35,self-employed,single,tertiary,0,0,1,1,18,may,3.08,1,-1,0,unknown,no
29,management,married,tertiary,0,85,1,1,18,may,0.43,1,-1,0,unknown,no
31,admin.,single,secondary,0,1374,1,0,18,may,4.83,2,370,1,failure,no
29,admin.,single,secondary,0,460,1,0,18,may,3.18,2,357,6,success,no
42,blue-collar,single,primary,0,-376,1,0,18,may,0.88,1,-1,0,unknown,no
35,admin.,single,secondary,0,57,1,0,18,may,2.88,1,-1,0,unknown,no
27,services,single,secondary,0,-195,1,0,18,may,6.52,1,-1,0,unknown,yes
48,admin.,divorced,secondary,0,-480,0,0,18,may,6.33,2,355,1,failure,no
28,admin.,married,secondary,0,-76,1,0,18,may,2.38,1,-1,0,unknown,no
28,services,single,secondary,0,373,1,0,18,may,1.92,2,-1,0,unknown,no
54,services,married,secondary,0,882,1,0,18,may,3.62,1,-1,0,unknown,no
33,admin.,married,secondary,0,48,1,0,18,may,2.73,5,294,3,failure,no
26,management,single,tertiary,0,47,1,0,18,may,1.05,1,-1,0,unknown,no
33,blue-collar,married,secondary,0,2761,1,0,18,may,5.42,1,-1,0,unknown,no
30,technician,married,secondary,0,-146,1,1,18,may,2.78,1,-1,0,unknown,no
26,blue-collar,married,secondary,0,1702,1,1,18,may,0.35,1,-1,0,unknown,no
33,management,divorced,tertiary,0,47,0,0,18,may,0.78,3,178,3,failure,no
58,blue-collar,married,secondary,0,1859,1,0,18,may,4.62,2,264,5,failure,no
32,technician,single,secondary,0,55,1,0,18,may,3.08,1,-1,0,unknown,no
33,technician,single,tertiary,0,8047,1,0,18,may,3.37,1,263,13,failure,no
40,services,married,secondary,0,278,1,0,18,may,0.15,5,-1,0,unknown,no
55,blue-collar,married,secondary,0,3917,1,0,18,may,9.42,1,-1,0,unknown,yes
34,blue-collar,married,secondary,0,243,1,0,18,may,8.45,1,-1,0,unknown,yes
22,student,single,secondary,0,330,1,0,18,may,1.75,1,-1,0,unknown,no
30,technician,single,tertiary,0,1922,1,0,18,may,9.1,1,-1,0,unknown,no
29,services,single,secondary,0,-287,1,0,18,may,3.27,1,-1,0,unknown,no
28,admin.,single,secondary,0,352,1,1,18,may,7.18,1,-1,0,unknown,yes
32,admin.,married,secondary,0,97,1,0,18,may,2.75,2,364,1,success,no
30,blue-collar,single,secondary,0,1165,1,0,18,may,6.08,2,-1,0,unknown,no
30,management,married,tertiary,0,168,1,0,18,may,3.82,2,355,1,failure,no
23,technician,single,secondary,0,356,1,0,18,may,3.73,2,356,2,failure,no
27,management,single,tertiary,0,438,1,0,18,may,0.17,5,-1,0,unknown,no
30,services,married,secondary,0,1256,1,0,18,may,2.05,3,-1,0,unknown,no
39,blue-collar,single,primary,0,656,1,0,18,may,3.17,6,-1,0,unknown,no
33,services,divorced,secondary,0,90,1,0,18,may,1.9,2,-1,0,unknown,no
45,admin.,divorced,secondary,0,2353,1,0,18,may,7.25,7,74,3,success,no
38,services,divorced,secondary,0,49,1,0,18,may,0.72,1,367,2,success,no
37,management,divorced,tertiary,0,1170,1,1,18,may,1.77,1,-1,0,unknown,no
52,blue-collar,married,secondary,0,-194,1,0,18,may,5.43,1,-1,0,unknown,no
43,services,married,secondary,0,43,1,0,18,may,3.32,1,-1,0,unknown,no
30,management,single,secondary,0,-383,1,0,18,may,2.83,1,-1,0,unknown,no
32,blue-collar,married,primary,0,268,1,1,18,may,3.15,1,-1,0,unknown,no
27,management,single,tertiary,0,2802,1,0,18,may,1.4,1,-1,0,unknown,no
29,technician,single,tertiary,0,615,1,0,18,may,6.22,1,-1,0,unknown,yes
36,services,divorced,secondary,0,3,1,0,18,may,0.25,8,-1,0,unknown,no
28,management,married,tertiary,0,1480,1,0,18,may,2.38,1,-1,0,unknown,no
31,management,single,tertiary,0,518,1,0,18,may,6.65,1,-1,0,unknown,no
37,blue-collar,divorced,primary,0,117,1,0,18,may,2.08,3,350,4,failure,no
31,admin.,single,secondary,0,1129,1,0,18,may,2.42,3,-1,0,unknown,no
38,blue-collar,divorced,secondary,0,-138,1,0,18,may,10.73,1,-1,0,unknown,no
29,blue-collar,single,secondary,0,391,1,0,18,may,2.77,1,-1,0,unknown,no
31,services,single,secondary,0,91,1,0,18,may,1.85,2,-1,0,unknown,no
33,blue-collar,single,secondary,0,-38,1,0,18,may,3.07,1,-1,0,unknown,no
55,retired,divorced,tertiary,0,0,0,0,18,may,10.27,1,370,1,success,yes
32,admin.,single,secondary,0,92,1,0,18,may,1.83,1,315,2,failure,no
30,blue-collar,divorced,primary,0,53,1,0,18,may,1.93,1,-1,0,unknown,no
35,blue-collar,single,primary,0,-4,1,0,18,may,2.97,1,-1,0,unknown,no
25,blue-collar,single,secondary,0,217,1,0,18,may,8.4,1,-1,0,unknown,yes
29,management,single,tertiary,0,797,1,0,18,may,5.57,2,-1,0,unknown,no
38,admin.,single,secondary,0,144,1,0,18,may,2.95,1,-1,0,unknown,no
32,admin.,single,secondary,0,3950,1,0,18,may,3.87,1,178,1,success,no
30,blue-collar,single,secondary,0,327,1,0,18,may,0.35,2,-1,0,unknown,no
25,technician,married,tertiary,0,839,1,0,18,may,11.67,3,-1,0,unknown,yes
34,management,single,tertiary,0,138,1,0,18,may,3.18,5,-1,0,unknown,no
29,blue-collar,single,secondary,0,922,1,0,18,may,1.2,1,-1,0,unknown,no
42,self-employed,divorced,secondary,0,35,1,1,18,may,2.72,1,-1,0,unknown,no
32,blue-collar,single,secondary,0,1670,1,0,18,may,3.05,1,-1,0,unknown,no
30,admin.,single,secondary,0,219,1,1,18,may,1.52,6,-1,0,unknown,no
26,blue-collar,married,secondary,0,697,1,0,18,may,4.22,2,-1,0,unknown,no
24,services,married,secondary,0,1354,1,1,18,may,3.98,2,-1,0,unknown,no
31,blue-collar,single,primary,0,2369,1,0,18,may,1.45,1,-1,0,unknown,no
26,blue-collar,single,primary,0,37,1,0,18,may,2.02,5,-1,0,unknown,no
33,management,married,secondary,0,180,1,0,18,may,0.62,2,-1,0,unknown,no
47,blue-collar,married,primary,0,2269,1,0,18,may,2.2,1,279,2,failure,no
27,services,single,secondary,0,261,1,1,18,may,1.88,1,-1,0,unknown,no
30,management,divorced,tertiary,0,726,1,0,18,may,0.4,1,-1,0,unknown,no
36,housemaid,single,secondary,0,1015,1,0,18,may,16.8,1,347,2,success,yes
32,admin.,married,secondary,0,3540,1,0,18,may,3.55,1,178,1,failure,no
31,technician,single,tertiary,0,-162,1,0,18,may,6.33,1,-1,0,unknown,no
28,technician,single,tertiary,0,1080,1,0,18,may,3.2,1,-1,0,unknown,no
30,technician,single,secondary,0,963,1,0,18,may,1.1,1,-1,0,unknown,no
30,blue-collar,married,secondary,0,-135,1,0,18,may,0.95,1,-1,0,unknown,no
29,blue-collar,married,secondary,0,275,1,0,18,may,3,1,-1,0,unknown,no
27,blue-collar,single,primary,0,409,1,0,18,may,4.6,4,301,2,success,no
29,technician,single,secondary,0,468,1,0,18,may,0.62,1,370,3,failure,no
27,blue-collar,single,secondary,0,381,1,0,18,may,2.38,1,-1,0,unknown,no
25,services,single,secondary,0,1119,1,0,18,may,17.72,1,-1,0,unknown,yes
29,services,single,secondary,0,40,1,0,18,may,1.75,1,355,2,failure,no
31,management,single,tertiary,0,-234,1,0,18,may,2.07,1,-1,0,unknown,no
29,self-employed,single,tertiary,0,476,1,0,18,may,7.12,1,-1,0,unknown,yes
29,admin.,single,tertiary,0,1501,1,0,18,may,5.27,1,-1,0,unknown,no
56,admin.,single,secondary,0,791,1,0,18,may,1.72,2,-1,0,unknown,no
29,technician,single,secondary,0,-218,1,0,18,may,1.22,2,-1,0,unknown,no
33,admin.,single,tertiary,0,235,1,0,18,may,8.75,1,-1,0,unknown,yes
38,entrepreneur,married,tertiary,0,170,1,0,18,may,7.37,1,-1,0,unknown,yes
45,technician,divorced,secondary,0,-357,1,1,18,may,10.3,1,355,2,failure,yes
24,blue-collar,single,secondary,0,-287,1,0,18,may,8.4,1,-1,0,unknown,no
45,unemployed,single,secondary,0,382,1,1,18,may,3.03,1,-1,0,unknown,no
27,technician,divorced,secondary,0,21,1,0,18,may,5.6,1,356,1,failure,no
53,blue-collar,married,primary,0,273,1,0,18,may,4.13,1,279,2,failure,no
26,blue-collar,single,secondary,0,0,1,0,18,may,1.37,4,-1,0,unknown,no
36,services,single,secondary,0,165,1,0,18,may,3.03,2,-1,0,unknown,no
21,student,single,tertiary,0,2764,1,0,18,may,1.3,2,354,2,failure,no
30,blue-collar,married,primary,0,-5,1,0,18,may,8.63,2,-1,0,unknown,no
47,technician,married,secondary,0,536,1,0,18,may,12.97,2,336,2,success,no
39,services,single,primary,0,471,1,0,18,may,1.02,4,362,1,failure,no
28,student,single,tertiary,0,385,1,0,18,may,3.38,5,-1,0,unknown,no
26,blue-collar,married,primary,0,595,1,1,18,may,3.7,3,-1,0,unknown,no
28,management,single,tertiary,0,-386,1,0,18,may,0.98,2,-1,0,unknown,no
30,blue-collar,single,secondary,0,2145,1,0,18,may,12.12,2,-1,0,unknown,yes
26,blue-collar,single,secondary,0,154,1,0,18,may,16.83,2,356,2,failure,no
35,entrepreneur,single,tertiary,0,3302,1,1,18,may,3.45,3,-1,0,unknown,no
34,entrepreneur,single,tertiary,0,1068,1,0,18,may,0.77,6,378,2,failure,no
36,admin.,single,secondary,0,319,1,0,18,may,2,2,-1,0,unknown,no
34,admin.,single,tertiary,0,4254,1,0,18,may,1.73,3,178,1,success,no
44,admin.,divorced,secondary,0,777,1,0,18,may,8.62,3,350,2,failure,no
34,blue-collar,married,primary,0,392,1,0,18,may,3,3,360,1,failure,no
39,blue-collar,married,secondary,0,161,1,0,18,may,1.63,2,-1,0,unknown,no
34,blue-collar,divorced,secondary,0,-301,1,1,18,may,7.75,2,-1,0,unknown,no
32,blue-collar,married,primary,0,-454,1,1,18,may,13.35,5,355,2,failure,yes
26,blue-collar,single,secondary,0,-93,1,0,18,may,9.98,2,-1,0,unknown,no
36,blue-collar,married,secondary,0,-73,1,1,18,may,0.25,8,-1,0,unknown,no
29,technician,single,secondary,0,577,1,0,18,may,0.3,4,-1,0,unknown,no
44,admin.,married,secondary,0,429,1,1,18,may,0.58,3,349,32,failure,no
27,technician,single,secondary,0,598,1,0,18,may,5.15,2,-1,0,unknown,no
27,management,single,tertiary,0,574,1,0,18,may,3.27,3,-1,0,unknown,no
60,retired,divorced,secondary,0,306,1,0,18,may,1.27,3,-1,0,unknown,no
34,admin.,married,secondary,0,1158,1,0,18,may,1.02,7,-1,0,unknown,no
41,management,married,tertiary,0,1387,1,0,18,may,2.57,2,-1,0,unknown,no
57,blue-collar,married,secondary,0,2058,1,0,18,may,0.38,2,-1,0,unknown,no
40,blue-collar,married,primary,0,-35,1,0,18,may,3.23,3,-1,0,unknown,no
22,admin.,single,secondary,0,1157,1,1,18,may,5.6,2,-1,0,unknown,no
32,blue-collar,married,secondary,0,-39,1,0,18,may,1.73,2,-1,0,unknown,no
28,management,single,secondary,0,1609,1,0,18,may,1.63,2,315,3,failure,no
46,entrepreneur,married,secondary,0,145,1,0,18,may,3.93,3,-1,0,unknown,no
30,technician,married,secondary,0,33,1,0,18,may,2.43,2,-1,0,unknown,no
26,blue-collar,single,primary,0,-887,1,0,18,may,13.78,2,-1,0,unknown,yes
35,admin.,single,secondary,0,184,1,0,18,may,3.02,2,-1,0,unknown,no
40,admin.,divorced,secondary,0,220,1,0,18,may,3.28,2,-1,0,unknown,no
44,technician,single,secondary,0,59,1,0,18,may,0.15,4,341,19,failure,no
27,technician,married,secondary,0,267,1,0,18,may,2.77,4,-1,0,unknown,no
27,admin.,single,primary,0,528,1,1,18,may,4.45,2,311,2,failure,no
31,services,single,secondary,0,258,1,0,18,may,6.82,3,-1,0,unknown,no
35,blue-collar,divorced,secondary,0,164,1,0,18,may,0.18,5,364,13,failure,no
57,services,divorced,primary,0,2225,1,0,18,may,0.13,4,-1,0,unknown,no
27,blue-collar,single,secondary,0,240,1,0,18,may,2.77,4,-1,0,unknown,no
38,admin.,single,secondary,0,1560,1,0,18,may,0.15,2,178,3,failure,no
30,admin.,married,secondary,0,2678,1,0,18,may,0.38,5,-1,0,unknown,no
35,admin.,married,secondary,0,10133,0,1,18,may,6.37,2,-1,0,unknown,no
29,admin.,single,secondary,0,306,1,0,18,may,12.9,4,-1,0,unknown,yes
30,services,divorced,secondary,0,1336,1,0,18,may,0.22,3,355,5,failure,no
30,admin.,single,secondary,0,3068,1,0,18,may,3.78,2,-1,0,unknown,no
47,services,divorced,secondary,0,-1730,1,1,18,may,2.97,3,-1,0,unknown,no
54,retired,divorced,secondary,0,451,0,1,18,may,0.7,4,280,5,failure,no
34,technician,divorced,secondary,0,17,1,0,18,may,6.25,3,-1,0,unknown,no
28,technician,single,secondary,0,3,0,0,18,may,0.67,8,349,6,failure,no
38,management,single,tertiary,0,2368,1,0,18,may,4.02,3,-1,0,unknown,no
28,blue-collar,single,secondary,0,2528,1,0,18,may,3.17,8,-1,0,unknown,no
30,management,single,tertiary,0,2017,1,0,18,may,3.55,4,-1,0,unknown,no
36,technician,single,secondary,0,23,1,0,18,may,1.15,2,333,2,failure,no
37,blue-collar,married,secondary,0,139,1,0,18,may,6.87,5,-1,0,unknown,no
36,blue-collar,married,primary,0,106,1,0,18,may,0.52,6,-1,0,unknown,no
35,blue-collar,single,secondary,0,-295,1,1,18,may,2.88,2,-1,0,unknown,no
27,blue-collar,single,secondary,0,2752,1,0,18,may,2.75,2,-1,0,unknown,no
29,management,single,tertiary,0,2637,1,0,18,may,2.98,3,-1,0,unknown,no
30,technician,single,secondary,0,778,1,0,18,may,0.37,2,346,2,failure,no
33,blue-collar,divorced,secondary,0,865,1,0,18,may,2.63,2,-1,0,unknown,no
27,blue-collar,single,secondary,0,179,1,0,18,may,1.23,2,-1,0,unknown,no
35,management,single,tertiary,0,-292,1,0,18,may,2.77,2,272,6,failure,no
23,blue-collar,single,secondary,0,668,1,0,18,may,14.28,3,-1,0,unknown,no
40,technician,married,tertiary,0,1034,1,0,18,may,6.13,2,-1,0,unknown,no
25,blue-collar,single,primary,0,292,1,1,18,may,17.12,2,-1,0,unknown,yes
24,services,single,secondary,0,1299,1,1,18,may,1.88,2,-1,0,unknown,no
25,blue-collar,single,secondary,0,320,1,0,18,may,9.15,3,-1,0,unknown,no
32,management,married,tertiary,0,1041,1,0,18,may,9.62,2,-1,0,unknown,no
28,entrepreneur,single,tertiary,0,224,1,0,18,may,9.45,2,-1,0,unknown,no
27,unemployed,single,secondary,0,259,1,0,18,may,0.2,2,-1,0,unknown,no
56,admin.,married,secondary,0,95,1,0,18,may,7.13,2,-1,0,unknown,no
34,blue-collar,single,primary,0,4723,1,0,18,may,5.83,3,-1,0,unknown,no
29,entrepreneur,single,tertiary,0,219,1,0,18,may,1.27,2,356,1,failure,no
34,management,single,tertiary,0,-578,1,0,18,may,12.78,2,-1,0,unknown,yes
49,management,married,tertiary,0,3063,1,0,18,may,1.13,2,-1,0,unknown,no
33,blue-collar,married,secondary,0,139,1,1,18,may,12.2,2,291,5,failure,yes
22,management,single,tertiary,0,103,1,0,18,may,2.17,2,-1,0,unknown,no
32,technician,single,tertiary,0,2684,1,0,18,may,9.03,2,-1,0,unknown,yes
25,management,married,tertiary,0,127,1,0,18,may,11.58,2,-1,0,unknown,no
31,technician,single,tertiary,0,-241,1,0,18,may,5.55,2,355,1,failure,no
33,blue-collar,married,secondary,0,18,1,0,18,may,5.2,3,-1,0,unknown,no
33,technician,single,secondary,0,1279,1,0,18,may,3.98,2,349,3,success,no
29,management,married,tertiary,0,318,1,0,18,may,23.9,2,356,4,failure,no
37,admin.,single,secondary,0,16,0,0,18,may,8.13,5,336,2,failure,no
34,blue-collar,married,secondary,0,355,1,0,18,may,3.15,3,348,3,failure,no
34,management,married,tertiary,0,1657,1,0,18,may,9.43,2,356,4,failure,no
30,management,married,tertiary,0,1814,1,0,18,may,3.45,4,-1,0,unknown,no
37,blue-collar,married,secondary,0,-83,1,0,18,may,2.98,4,-1,0,unknown,no
28,blue-collar,married,primary,0,519,1,0,18,may,1.37,9,-1,0,unknown,no
22,student,single,primary,0,110,1,0,18,may,3.95,2,-1,0,unknown,no
35,admin.,single,secondary,0,181,1,0,18,may,3.62,4,301,1,failure,no
51,blue-collar,single,primary,0,55,1,0,18,may,5.85,2,-1,0,unknown,no
33,management,single,secondary,0,219,1,0,18,may,0.32,4,-1,0,unknown,no
27,entrepreneur,married,secondary,0,97,1,1,18,may,0.22,3,-1,0,unknown,no
29,blue-collar,married,secondary,0,1958,1,0,18,may,1.87,4,349,1,failure,no
34,admin.,married,secondary,0,393,1,0,18,may,3.7,4,355,1,failure,no
59,retired,divorced,primary,0,47,1,0,18,may,1.83,3,374,1,failure,no
35,management,single,tertiary,0,9336,1,0,18,may,5.18,2,-1,0,unknown,no
27,blue-collar,single,secondary,0,294,1,0,18,may,7.77,2,-1,0,unknown,no
26,blue-collar,single,secondary,0,-350,1,0,18,may,1.33,3,329,3,failure,no
31,blue-collar,married,secondary,0,512,1,0,18,may,1.82,2,-1,0,unknown,no
39,blue-collar,divorced,primary,0,815,1,0,18,may,0.37,3,-1,0,unknown,no
43,self-employed,married,secondary,0,487,1,0,18,may,0.9,2,279,4,failure,no
33,management,single,tertiary,0,1304,1,0,18,may,8.93,2,-1,0,unknown,yes
38,blue-collar,married,primary,0,5643,1,0,18,may,1.77,2,362,1,failure,no
28,technician,single,secondary,0,-16,1,0,18,may,4.18,3,-1,0,unknown,no
45,admin.,single,secondary,0,2394,1,1,18,may,14.92,12,-1,0,unknown,no
45,admin.,married,secondary,0,14,0,1,18,may,0.13,9,353,5,failure,no
30,services,married,secondary,0,1808,1,0,18,may,1.38,2,-1,0,unknown,no
24,blue-collar,single,primary,0,174,1,0,18,may,0.37,3,-1,0,unknown,no
36,entrepreneur,married,secondary,0,246,1,0,18,may,7.12,4,-1,0,unknown,no
29,management,divorced,tertiary,0,559,1,0,18,may,0.1,4,-1,0,unknown,no
36,blue-collar,single,primary,0,90,1,0,18,may,0.83,2,360,1,failure,no
48,blue-collar,married,secondary,0,5306,1,0,18,may,1.1,2,368,1,failure,no
28,services,single,secondary,0,129,1,0,18,may,0.53,2,-1,0,unknown,no
56,blue-collar,married,secondary,0,876,1,0,18,may,1.55,2,-1,0,unknown,no
40,management,divorced,tertiary,0,-75,1,0,18,may,3.22,2,-1,0,unknown,no
47,services,married,secondary,0,49,1,0,18,may,4.17,4,-1,0,unknown,no
47,blue-collar,single,secondary,0,57,1,0,18,may,1.2,3,369,4,failure,no
29,admin.,single,secondary,0,596,1,0,18,may,2.87,2,346,6,failure,no
58,management,married,primary,0,76,1,0,18,may,0.9,4,-1,0,unknown,no
31,management,single,secondary,0,1310,1,0,18,may,0.2,2,-1,0,unknown,no
25,blue-collar,single,secondary,0,84,1,0,18,may,0.1,2,-1,0,unknown,no
29,management,married,tertiary,0,1387,1,0,18,may,4.27,2,-1,0,unknown,yes
34,blue-collar,married,secondary,0,463,1,0,18,may,0.18,11,360,4,failure,no
26,blue-collar,married,primary,0,172,1,0,18,may,6.83,3,354,3,failure,no
34,technician,married,secondary,0,118,1,0,18,may,0.88,4,262,2,failure,no
57,retired,married,primary,0,341,1,0,18,may,0.45,10,-1,0,unknown,no
24,technician,single,secondary,0,-73,1,0,18,may,0.12,2,-1,0,unknown,no
28,admin.,single,primary,0,25,1,0,18,may,4.93,2,-1,0,unknown,no
33,blue-collar,married,primary,0,-132,1,1,18,may,2.83,6,-1,0,unknown,no
30,blue-collar,single,secondary,0,583,0,0,18,may,7.55,2,-1,0,unknown,no
39,technician,married,secondary,0,6,1,0,18,may,2.03,3,357,4,failure,no
25,blue-collar,single,secondary,0,286,1,0,18,may,11.05,2,-1,0,unknown,no
51,services,married,primary,0,636,1,1,18,may,0.6,6,-1,0,unknown,no
29,blue-collar,married,secondary,0,97,1,0,18,may,5.7,4,-1,0,unknown,no
22,services,married,secondary,0,817,1,0,18,may,2.13,3,-1,0,unknown,no
24,admin.,single,secondary,0,843,1,0,18,may,0.37,2,-1,0,unknown,no
35,services,married,secondary,0,0,1,0,18,may,2.43,2,-1,0,unknown,no
31,technician,married,secondary,0,-119,1,0,18,may,0.15,5,-1,0,unknown,no
31,entrepreneur,married,primary,0,-98,1,0,18,may,0.15,3,362,7,failure,no
30,blue-collar,divorced,primary,0,-258,1,0,18,may,0.3,2,-1,0,unknown,no
40,services,married,secondary,0,664,1,1,18,may,0.48,5,-1,0,unknown,no
28,admin.,married,secondary,0,576,1,1,18,may,0.33,6,-1,0,unknown,no
31,unemployed,single,secondary,0,500,1,0,18,may,3.07,2,350,2,failure,no
31,blue-collar,single,primary,0,342,1,0,18,may,4.73,2,-1,0,unknown,no
40,blue-collar,married,secondary,0,503,1,1,18,may,0.4,2,-1,0,unknown,no
27,technician,single,secondary,0,155,1,0,18,may,0.43,4,-1,0,unknown,no
24,entrepreneur,single,secondary,0,69,1,0,18,may,0.58,3,-1,0,unknown,no
32,admin.,single,tertiary,0,902,1,0,18,may,0.83,7,-1,0,unknown,no
49,admin.,married,secondary,0,880,1,1,18,may,0.37,3,-1,0,unknown,no
27,technician,single,secondary,0,1842,1,1,18,may,11.45,2,300,1,failure,no
24,services,married,secondary,0,183,1,0,18,may,7.55,4,-1,0,unknown,no
35,technician,married,secondary,0,-706,1,1,18,may,0.73,2,-1,0,unknown,no
28,self-employed,married,secondary,0,-522,1,1,18,may,10.63,2,-1,0,unknown,yes
40,blue-collar,married,primary,0,592,1,0,18,may,1.33,3,350,2,failure,no
29,blue-collar,single,secondary,0,1472,0,0,18,may,4.1,2,-1,0,unknown,no
57,services,married,secondary,0,668,1,1,18,may,0.2,5,-1,0,unknown,no
47,admin.,married,secondary,0,-121,1,1,18,may,2.78,4,314,4,failure,no
36,blue-collar,married,secondary,0,-173,1,0,18,may,3.28,3,-1,0,unknown,no
49,admin.,single,secondary,0,1150,1,0,18,may,2.1,2,355,1,failure,no
24,blue-collar,single,secondary,0,5482,1,0,18,may,7.07,2,-1,0,unknown,no
37,management,single,tertiary,0,10269,1,0,18,may,0.47,2,-1,0,unknown,no
32,technician,single,secondary,0,-472,1,1,18,may,2.02,2,-1,0,unknown,no
40,management,married,tertiary,0,198,1,0,18,may,3.57,5,364,8,failure,no
26,admin.,single,secondary,0,483,1,0,18,may,5.08,2,-1,0,unknown,no
33,self-employed,married,secondary,0,711,1,0,18,may,1.5,2,-1,0,unknown,no
22,services,single,secondary,0,236,1,0,18,may,3.93,2,-1,0,unknown,no
